timestamp,ch_cane_feed_rate_tph,ch_trash_pct,ch_cane_pol_pct,ch_cane_brix_pct,ch_net_cane_tph,ch_fibre_tph,ch_sucrose_tph,ch_cane_purity_pct,mill_imbibition_water_pct,mill_mill_speed_rpm,mill_bagasse_moisture_pct,mill_juice_tph,mill_imbibition_tph,mill_mill_extraction_pct,mill_juice_brix_pct,mill_juice_pol_pct,mill_bagasse_wet_tph,mill_shift,mill_cane_source,clar_lime_dosage_kg_tc,clar_clarification_temp_c,clar_clarified_juice_tph,clar_mud_tph,clar_estimated_ph,clar_clarified_purity_pct,clar_turbidity_reduction_pct,evap_juice_brix_in_pct,evap_steam_flow_tph,evap_steam_economy,evap_syrup_out_tph,evap_water_evaporated_tph,evap_juice_brix_out_pct,evap_actual_steam_needed_tph,cryst_supersaturation_coeff,cryst_vacuum_pressure_mbar,cryst_massecuite_brix_pct,cryst_pan_temp_c,cryst_crystal_yield_pct,cryst_crystal_tph,cryst_molasses_tph,cryst_massecuite_tph,cent_centrifuge_speed_rpm,cent_wash_water_m3_hr,cent_sugar_tph,cent_molasses_tph_out,cent_g_factor,cent_separation_efficiency_pct,cent_final_sugar_purity_pct
29/04/2026 02:00 AM,124.395,4.546,15.164,18.328,118.74,14.843,18.006,82.738,19.882,3.503,41.394,137.85,23.607,96.213,16.517,14.535,25.326,morning,member,0.494,112.306,126.822,11.028,6.742,83.85,87.753,16.517,51.367,3.697,19.023,107.799,78.0,29.158,1.324,86.62,91.893,72.232,45.855,6.804,8.034,14.838,1016.927,0.92,6.373,8.465,260.106,85.902,99.476
29/04/2026 03:00 AM,131.186,9.397,15.459,17.107,118.859,14.857,18.375,90.37,36.752,4.805,41.435,158.044,43.683,96.215,14.155,12.456,25.369,morning,member,0.795,98.817,145.4,12.643,7.192,92.038,94.656,14.155,49.345,2.793,21.81,123.59,78.0,44.244,1.383,42.985,92.601,64.32,47.921,8.152,8.86,17.012,1323.725,1.314,7.537,9.475,440.724,88.611,99.594
29/04/2026 04:00 AM,208.801,1.154,17.06,19.551,206.391,25.799,35.209,87.255,18.698,6.035,43.953,236.934,38.591,96.101,16.682,14.68,46.031,morning,member,1.182,97.768,217.979,18.955,7.772,88.542,89.157,16.682,44.737,3.389,66.385,151.594,49.91,44.737,1.118,40.4,89.419,63.62,30.0,9.94,23.193,33.133,846.125,0.81,14.081,19.051,180.069,85.0,99.443
29/04/2026 05:00 AM,154.835,2.334,14.705,18.118,151.221,18.903,22.237,81.164,28.395,6.924,55.821,188.262,42.939,96.1,15.325,13.486,42.786,night,member,1.178,109.072,173.201,15.061,7.767,82.341,88.07,15.325,43.952,4.269,25.98,147.221,78.0,34.484,1.282,76.515,91.384,70.832,44.37,8.991,11.273,20.265,890.921,1.719,8.612,11.652,199.641,85.0,99.716
29/04/2026 06:00 AM,144.415,6.275,18.729,20.61,135.352,16.919,25.35,90.874,21.883,3.7,56.052,159.708,29.619,96.111,16.236,14.288,38.498,night,member,0.624,89.01,146.931,12.777,6.936,91.996,88.429,16.236,59.744,3.517,22.04,124.892,78.0,35.507,1.381,52.565,92.578,66.592,47.852,8.226,8.965,17.191,826.317,0.541,7.306,9.885,171.737,85.0,99.362
29/04/2026 07:00 AM,215.163,8.896,12.283,14.128,196.022,24.503,24.078,86.943,27.681,6.359,58.249,241.802,54.262,95.673,15.425,13.574,58.689,night,outside,1.471,92.795,222.458,19.344,8.207,87.771,83.256,15.425,22.344,4.099,130.872,91.586,45.0,22.344,1.221,92.565,90.651,72.982,30.0,17.668,41.225,58.892,1092.535,1.308,25.472,33.42,300.222,86.503,99.592
29/04/2026 08:00 AM,174.515,9.22,14.824,17.081,158.424,19.803,23.484,86.784,19.184,6.097,53.225,182.65,30.392,96.107,16.614,14.621,42.337,night,member,1.017,88.564,168.038,14.612,7.525,87.852,87.697,16.614,36.72,3.199,50.585,117.453,50.493,36.72,1.148,42.928,89.772,64.306,30.0,7.663,17.879,25.542,1195.227,1.482,11.16,14.381,359.312,87.39,99.645
29/04/2026 09:00 AM,128.112,5.808,16.997,19.033,120.672,15.084,20.511,89.302,33.939,2.883,47.517,157.045,40.955,96.202,14.548,12.803,28.741,morning,estate,1.097,93.993,144.481,12.564,7.645,90.515,88.794,14.548,53.193,2.605,21.672,122.809,78.0,47.135,1.272,57.943,91.264,67.692,44.02,7.441,9.463,16.904,1355.272,1.191,7.516,9.388,461.98,88.93,99.557
29/04/2026 10:00 AM,206.971,0.828,15.006,16.949,205.256,25.657,30.8,88.536,31.078,2.917,42.571,261.076,63.789,96.117,14.949,13.155,44.676,night,estate,1.347,101.308,240.19,20.886,8.021,89.815,88.336,14.949,37.382,3.956,92.322,147.868,45.0,37.382,0.992,60.679,87.902,68.213,30.0,12.463,29.081,41.545,1360.285,0.583,18.484,23.061,465.405,88.981,99.375
29/04/2026 11:00 AM,177.402,3.947,13.815,17.214,170.4,21.3,23.54,80.251,16.086,5.01,44.382,191.363,27.41,96.217,17.048,15.002,38.297,night,member,0.538,105.635,176.054,15.309,6.807,81.67,91.009,17.048,49.788,4.109,26.408,149.646,78.0,36.42,1.149,84.062,89.789,71.894,39.718,8.181,12.417,20.598,1390.862,0.857,9.197,11.401,486.563,89.298,99.457
29/04/2026 12:00 PM,246.903,9.229,14.894,17.084,224.117,28.015,33.38,87.183,38.689,4.467,48.793,302.065,86.709,96.091,13.884,12.217,54.709,morning,outside,1.029,93.208,277.9,24.165,7.543,88.425,89.395,13.884,50.522,4.233,64.058,213.842,65.941,50.522,1.193,87.855,90.311,72.392,30.0,12.672,29.569,42.241,1384.252,1.734,18.846,23.395,481.949,89.229,99.72
29/04/2026 01:00 PM,120.551,5.249,18.171,19.79,114.223,14.278,20.755,91.816,37.324,2.801,44.985,152.534,42.633,96.217,14.075,12.386,25.952,morning,outside,1.234,106.017,140.331,12.203,7.852,93.064,88.528,14.075,25.101,3.891,42.654,97.677,50.007,25.101,1.242,65.413,90.899,69.061,30.0,6.399,14.931,21.33,1221.009,0.361,9.345,11.985,374.98,87.625,99.308
29/04/2026 02:00 PM,224.123,7.403,15.829,19.129,207.531,25.941,32.85,82.751,22.444,2.526,46.301,246.027,46.579,96.105,16.158,14.219,48.309,night,member,0.645,97.506,226.345,19.682,6.968,84.232,92.113,16.158,56.879,3.237,42.22,184.125,78.0,56.879,0.976,50.2,87.718,66.072,33.677,11.091,21.841,32.932,1134.353,1.613,14.301,18.63,323.644,86.855,99.684
29/04/2026 03:00 PM,187.299,3.057,14.346,16.742,181.572,22.697,26.048,85.686,22.297,7.386,58.882,215.02,40.485,96.124,16.178,14.237,55.199,morning,estate,0.608,107.325,197.819,17.202,6.912,87.1,91.277,16.178,39.58,4.243,29.873,167.945,78.0,39.58,1.053,66.092,88.633,69.178,36.346,8.469,14.832,23.301,1187.192,1.04,10.173,13.128,354.497,87.317,99.512
29/04/2026 04:00 PM,181.212,0.738,16.701,19.673,179.876,22.484,30.04,84.893,27.479,3.149,47.719,222.445,49.429,96.187,15.453,13.599,43.007,night,member,1.523,101.103,204.65,17.796,8.285,86.006,85.874,15.453,49.853,4.038,30.697,173.952,78.0,43.079,1.05,91.105,88.606,72.802,36.267,8.684,15.26,23.944,824.336,0.847,10.176,13.768,170.915,85.0,99.454
29/04/2026 05:00 PM,146.458,5.994,16.283,18.518,137.678,17.21,22.418,87.932,30.478,4.205,43.062,174.4,41.962,96.194,15.033,13.229,30.225,morning,member,1.335,111.031,160.448,13.952,8.003,88.889,85.16,15.033,58.084,3.06,24.067,136.381,78.0,44.573,1.132,47.15,89.583,65.365,39.118,7.343,11.429,18.772,1031.296,0.34,8.073,10.699,267.508,86.013,99.302
29/04/2026 06:00 PM,106.085,8.432,15.923,19.293,97.14,12.142,15.468,82.531,22.276,4.797,46.921,115.107,21.639,96.22,16.181,14.24,22.876,morning,member,0.432,110.457,105.898,9.209,6.648,83.662,87.648,16.181,43.297,3.957,15.885,90.013,78.0,22.75,1.137,45.643,89.641,64.998,39.287,4.868,7.522,12.39,1038.851,0.27,5.332,7.058,271.442,86.072,99.281
29/04/2026 07:00 PM,269.538,9.908,14.738,16.814,242.833,30.354,35.789,87.655,34.884,2.498,40.765,318.041,84.71,96.087,14.416,12.686,51.244,night,outside,0.883,97.786,292.598,25.443,7.325,89.212,93.192,14.416,45.705,3.126,149.715,142.883,45.0,45.705,1.179,99.713,90.15,73.822,30.0,20.211,47.16,67.372,1125.749,0.765,29.233,38.139,318.753,86.781,99.43
29/04/2026 08:00 PM,165.282,8.543,12.505,15.331,151.162,18.895,18.903,81.57,16.962,2.829,52.334,170.475,25.641,95.814,16.925,14.894,39.641,morning,outside,0.62,109.192,156.837,13.638,6.93,82.92,90.697,16.925,32.997,4.209,23.525,133.311,78.0,31.671,1.324,55.053,91.887,67.114,45.836,8.411,9.939,18.35,1003.548,1.548,7.872,10.478,253.307,85.8,99.664
29/04/2026 09:00 PM,236.218,5.763,16.345,19.494,222.605,27.826,36.385,83.848,24.946,5.153,54.413,269.357,55.531,96.056,15.808,13.911,61.038,night,estate,0.78,102.337,247.809,21.549,7.17,85.616,95.593,15.808,46.423,3.639,78.864,168.945,47.762,46.423,1.29,86.031,91.476,72.155,30.0,11.3,26.367,37.667,990.786,1.489,16.141,21.526,246.905,85.704,99.647
29/04/2026 10:00 PM,289.517,6.283,14.939,16.914,271.327,33.916,40.532,88.318,28.895,6.196,48.069,339.024,78.401,96.055,15.255,13.424,65.309,morning,estate,0.745,92.221,311.902,27.122,7.117,89.677,91.339,15.255,23.92,2.563,250.592,61.31,45.0,23.92,0.947,68.754,87.365,69.624,30.0,33.83,78.937,112.767,1371.652,0.853,50.237,62.53,473.215,89.098,99.456
29/04/2026 11:00 PM,212.998,8.33,15.001,18.104,195.256,24.407,29.291,82.86,34.992,7.067,51.025,256.007,68.324,96.121,14.401,12.673,49.835,morning,member,1.599,88.494,235.527,20.481,8.399,83.401,79.809,14.401,30.157,4.137,110.759,124.767,45.0,30.157,0.905,88.166,86.859,72.432,30.0,14.952,34.889,49.842,956.801,1.738,21.296,28.546,230.258,85.454,99.721
30/04/2026 12:00 AM,179.429,0.688,13.639,16.723,178.195,22.274,24.303,81.555,36.795,7.175,57.477,236.775,65.567,96.079,14.149,12.451,52.382,morning,estate,1.571,86.418,217.833,18.942,8.356,82.038,79.363,14.149,52.94,2.63,78.586,139.248,45.0,52.94,0.942,88.205,87.304,72.437,30.0,10.609,24.754,35.364,1060.017,0.764,15.249,20.115,282.616,86.239,99.429
30/04/2026 01:00 AM,153.655,9.541,13.746,17.174,138.995,17.374,19.106,80.037,21.11,5.27,44.113,163.131,29.342,96.254,16.345,14.383,31.089,morning,member,0.507,92.457,150.081,13.05,6.761,81.192,88.229,16.345,39.419,2.513,51.003,99.077,45.0,39.419,1.193,47.389,90.317,65.422,30.0,6.885,16.066,22.951,982.087,1.409,9.828,13.124,242.589,85.639,99.623
30/04/2026 02:00 AM,286.809,5.547,17.512,20.858,270.901,33.863,47.441,83.96,21.027,3.721,43.293,317.272,56.961,96.091,16.356,14.394,59.715,morning,estate,0.689,87.491,291.89,25.382,7.033,85.079,88.696,16.356,23.629,3.265,214.749,77.141,45.0,23.629,1.067,90.695,88.809,72.751,30.0,28.991,67.646,96.637,1043.064,1.183,41.605,55.033,273.648,86.105,99.555
30/04/2026 03:00 AM,236.415,9.544,15.356,17.633,213.851,26.731,32.838,87.085,24.207,5.477,45.173,257.169,51.766,96.05,15.911,14.002,48.756,night,member,1.336,90.649,236.596,20.574,8.003,87.949,84.228,15.911,51.823,2.832,89.828,146.768,45.0,51.823,1.296,50.309,91.551,66.097,30.0,12.127,28.296,40.423,979.919,0.415,17.305,23.117,241.519,85.623,99.325
30/04/2026 04:00 AM,233.056,7.763,12.765,15.446,214.964,26.871,27.44,82.642,25.689,5.738,44.387,261.531,55.222,95.974,15.704,13.819,48.317,morning,outside,1.16,97.656,240.608,20.922,7.74,83.945,89.406,15.704,50.948,2.967,89.442,151.167,45.0,50.948,1.233,59.697,90.8,68.029,30.0,12.075,28.174,40.249,1251.259,0.435,17.691,22.558,393.79,87.907,99.331
30/04/2026 05:00 AM,185.232,1.947,12.321,15.672,181.625,22.703,22.378,78.62,36.21,3.721,57.507,239.567,65.767,95.692,14.231,12.523,53.428,night,member,0.494,89.739,220.402,19.165,6.741,79.654,86.964,14.231,25.123,3.276,138.094,82.309,45.0,25.123,1.0,53.248,88.006,66.738,30.0,18.643,43.499,62.142,1181.756,0.538,27.115,35.027,351.258,87.269,99.361
30/04/2026 06:00 AM,269.01,2.07,13.573,15.082,263.441,32.93,35.757,89.996,15.189,6.003,40.915,293.152,40.015,96.089,17.174,15.113,55.734,morning,outside,0.46,106.874,269.7,23.452,6.69,91.295,89.457,17.174,42.841,2.643,156.489,113.211,45.0,42.841,1.01,80.608,88.124,71.42,30.0,21.126,49.294,70.42,1279.419,1.757,31.047,39.373,411.715,88.176,99.727
30/04/2026 07:00 AM,242.734,3.86,15.412,18.167,233.366,29.171,35.967,84.837,32.124,3.045,41.687,299.24,74.966,96.104,14.803,13.026,50.024,night,outside,0.598,85.403,275.301,23.939,6.897,85.791,86.631,14.803,47.361,3.228,122.422,152.879,45.0,47.361,1.297,89.61,91.562,72.615,30.0,16.527,38.563,55.09,1073.36,0.775,23.784,31.306,289.775,86.347,99.433
30/04/2026 08:00 AM,156.637,3.008,16.321,18.251,151.925,18.991,24.795,89.422,20.501,3.775,58.812,177.195,31.147,96.132,16.43,14.458,46.108,morning,estate,0.92,112.798,163.019,14.176,7.38,90.682,90.065,16.43,29.95,3.013,72.785,90.234,45.0,29.95,1.231,86.648,90.775,72.236,30.0,9.826,22.927,32.753,1357.338,1.401,14.567,18.186,463.39,88.951,99.62
30/04/2026 09:00 AM,219.916,4.673,13.006,15.983,209.638,26.205,27.265,81.371,37.06,7.58,47.847,278.794,77.692,95.928,14.112,12.418,50.246,night,estate,1.438,96.546,256.491,22.304,8.157,82.378,85.203,14.112,56.225,2.816,98.16,158.33,45.0,56.225,1.075,53.165,88.904,66.72,30.0,13.252,30.921,44.172,910.27,0.657,18.801,25.371,208.407,85.126,99.397
30/04/2026 10:00 AM,186.039,6.237,15.037,18.13,174.435,21.804,26.23,82.94,22.934,5.06,49.91,207.703,40.004,96.138,16.089,14.159,43.53,night,outside,0.847,88.199,191.086,16.616,7.27,84.146,89.849,16.089,41.649,3.793,33.119,157.968,78.0,41.649,1.363,57.405,92.359,67.587,47.214,12.196,13.636,25.832,1233.224,0.686,11.332,14.5,382.52,87.738,99.406
30/04/2026 11:00 AM,101.318,4.648,12.508,15.434,96.609,12.076,12.084,81.042,28.439,2.903,51.602,120.019,27.475,95.793,15.319,13.48,24.952,morning,member,0.741,85.266,110.418,9.602,7.111,82.119,88.506,15.319,59.139,3.966,16.563,93.855,78.0,23.663,1.094,51.495,89.126,66.36,37.783,4.881,8.038,12.919,1089.361,0.213,5.586,7.333,298.48,86.477,99.264
30/04/2026 12:00 PM,261.525,1.036,12.264,15.756,258.815,32.352,31.741,77.836,23.226,6.011,55.648,307.645,60.112,95.641,16.048,14.123,72.943,morning,member,0.76,112.539,283.033,24.612,7.139,79.178,91.239,16.048,57.244,3.611,76.314,206.719,56.374,57.244,0.952,71.405,87.428,70.051,30.0,12.906,30.115,43.021,869.81,0.873,18.284,24.737,190.292,85.0,99.462
30/04/2026 01:00 PM,124.566,9.769,18.043,20.502,112.398,14.05,20.28,88.008,25.632,3.378,54.241,136.832,28.81,96.107,15.712,13.826,30.704,morning,estate,1.154,98.786,125.886,10.947,7.73,89.362,89.94,15.712,57.242,3.326,18.883,107.003,78.0,32.169,1.005,72.692,88.056,70.253,34.663,5.105,9.623,14.729,1138.716,0.204,6.399,8.33,326.138,86.892,99.261
30/04/2026 02:00 PM,201.991,4.539,16.608,19.231,192.823,24.103,32.025,86.362,28.056,2.209,47.45,239.44,54.098,96.12,15.372,13.528,45.866,night,member,0.843,111.132,220.285,19.155,7.265,87.758,91.764,15.372,27.532,3.67,119.25,101.034,45.0,27.532,1.029,74.047,88.345,70.461,30.0,16.099,37.564,53.663,1392.64,1.151,23.965,29.698,487.808,89.317,99.545
30/04/2026 03:00 PM,167.245,8.585,17.468,19.786,152.887,19.111,26.706,88.285,33.688,7.231,56.035,198.431,51.505,96.101,14.584,12.834,43.468,night,member,0.947,101.307,182.557,15.874,7.421,89.924,93.735,14.584,35.664,2.76,84.118,98.438,45.0,35.664,1.376,69.65,92.508,69.77,30.0,11.356,26.497,37.853,1245.905,0.592,16.628,21.225,390.428,87.856,99.378
30/04/2026 04:00 PM,168.418,1.203,13.273,16.721,166.392,20.799,22.086,79.38,18.019,4.607,54.931,189.944,29.982,96.135,16.777,14.764,46.15,morning,member,0.889,88.562,174.748,15.195,7.334,80.562,89.418,16.777,20.721,3.664,98.817,75.931,45.0,20.721,1.133,89.277,89.593,72.573,30.0,13.34,31.127,44.468,825.527,0.804,18.899,25.569,171.409,85.0,99.441
30/04/2026 05:00 PM,195.473,8.196,14.255,17.601,179.453,22.432,25.581,80.992,23.806,6.664,57.578,215.273,42.72,96.155,15.967,14.051,52.878,morning,outside,0.861,104.547,198.052,17.222,7.292,82.635,94.155,15.967,53.125,3.523,29.708,168.344,78.0,47.78,1.226,60.408,90.714,68.163,42.415,9.829,13.344,23.172,1267.857,1.17,10.203,12.969,404.307,88.065,99.551
30/04/2026 06:00 PM,299.405,2.147,15.107,18.58,292.975,36.622,44.258,81.306,30.991,7.127,45.038,372.11,90.796,96.02,14.961,13.166,66.631,night,outside,0.597,107.1,342.341,29.769,6.896,82.72,91.223,14.961,42.335,2.788,224.316,118.025,45.0,42.335,0.969,64.486,87.629,68.9,30.0,30.283,70.659,100.942,830.212,1.512,42.9,58.042,173.36,85.0,99.654
30/04/2026 07:00 PM,181.676,6.954,16.606,20.076,169.042,21.13,28.071,82.717,29.72,5.441,41.899,212.804,50.239,96.168,15.139,13.322,36.368,night,member,1.511,100.772,195.78,17.024,8.266,83.828,85.916,15.139,29.766,3.904,79.572,116.207,45.0,29.766,1.16,77.273,89.92,70.943,30.0,10.742,25.065,35.808,1102.643,0.633,15.502,20.305,305.802,86.587,99.39
30/04/2026 08:00 PM,136.466,6.787,15.744,19.035,127.204,15.9,20.027,82.711,34.521,2.581,42.116,166.285,43.912,96.202,14.467,12.731,27.47,morning,estate,0.563,93.397,152.982,13.303,6.844,83.954,89.357,14.467,50.288,3.947,22.947,130.035,78.0,32.942,1.328,59.106,91.937,67.917,45.984,8.231,9.668,17.899,843.712,1.31,7.607,10.292,179.044,85.0,99.593
30/04/2026 09:00 PM,222.721,9.143,15.86,19.222,202.357,25.295,32.094,82.511,37.227,3.921,50.895,269.725,75.331,96.064,14.088,12.398,51.511,night,member,1.11,110.028,248.147,21.578,7.664,83.711,88.608,14.088,57.144,3.591,42.944,205.203,78.0,57.144,0.9,61.835,86.806,68.426,31.017,10.389,23.107,33.497,1014.073,1.341,14.383,19.113,258.648,85.88,99.602
30/04/2026 10:00 PM,147.258,3.546,13.099,14.838,142.035,17.754,18.605,88.275,17.352,3.518,45.24,161.22,24.646,96.155,16.871,14.846,32.422,morning,estate,0.471,87.846,148.322,12.898,6.707,89.213,85.902,16.871,43.019,2.994,22.248,126.074,78.0,42.113,1.255,78.443,91.056,71.113,43.414,7.534,9.82,17.354,1279.763,1.017,7.651,9.703,411.936,88.179,99.505
30/04/2026 11:00 PM,121.11,1.535,15.324,17.171,119.251,14.906,18.273,89.243,32.846,5.625,40.896,153.908,39.169,96.217,14.702,12.937,25.221,morning,outside,0.617,101.094,141.595,12.313,6.926,90.842,93.173,14.702,42.042,4.413,21.239,120.356,78.0,27.275,1.302,74.139,91.622,70.475,45.064,7.466,9.101,16.567,1250.584,1.139,7.281,9.286,393.366,87.9,99.542
01/05/2026 12:00 AM,110.035,8.713,17.767,21.037,100.447,12.556,17.846,84.454,22.1,4.465,56.736,118.75,22.199,96.121,16.206,14.261,29.021,morning,member,0.793,110.065,109.25,9.5,7.189,85.925,92.677,16.206,40.874,4.112,16.387,92.862,78.0,22.584,0.914,71.07,86.969,69.998,31.493,4.026,8.757,12.782,1012.555,1.72,5.488,7.294,257.874,85.868,99.716
01/05/2026 01:00 AM,104.576,3.65,15.566,18.52,100.759,12.595,15.684,84.052,27.035,4.474,57.249,124.077,27.24,96.108,15.515,13.653,29.461,night,member,0.636,96.925,114.151,9.926,6.954,85.501,91.752,15.515,59.543,2.996,17.123,97.028,78.0,32.385,1.116,44.603,89.394,64.738,38.567,5.151,8.205,13.356,978.304,1.182,5.717,7.639,240.723,85.611,99.555
01/05/2026 02:00 AM,186.233,2.709,13.398,16.648,181.188,22.648,24.276,80.478,30.694,5.927,47.337,229.877,55.614,96.178,15.003,13.202,43.006,night,estate,0.86,96.995,211.487,18.39,7.291,82.024,93.182,15.003,48.97,3.404,44.783,166.704,71.782,48.97,1.116,80.828,89.389,71.451,30.0,9.644,22.502,32.146,1149.654,0.884,13.981,18.165,332.434,86.987,99.465
01/05/2026 03:00 AM,185.345,5.119,14.894,17.934,175.857,21.982,26.192,83.048,18.765,2.191,42.626,202.126,33.0,96.172,16.673,14.672,38.314,night,estate,1.232,93.649,185.956,16.17,7.849,84.125,86.822,16.673,49.006,3.034,37.284,148.672,75.811,49.006,1.341,91.445,92.095,72.844,43.16,12.199,16.066,28.265,1309.057,1.168,12.502,15.763,431.01,88.465,99.55
01/05/2026 04:00 AM,137.109,1.888,17.284,19.063,134.52,16.815,23.25,90.667,23.665,2.794,44.973,161.227,31.834,96.189,15.987,14.069,30.558,night,member,1.177,95.895,148.329,12.898,7.766,91.883,88.467,15.987,28.631,3.711,42.075,106.253,53.585,28.631,1.099,97.969,89.192,73.622,30.0,6.764,15.782,22.546,979.403,0.216,9.652,12.894,241.265,85.619,99.265
01/05/2026 05:00 AM,256.804,3.321,12.945,16.278,248.275,31.034,32.139,79.524,39.402,7.331,53.553,335.754,97.825,95.833,13.784,12.13,66.816,morning,member,1.059,95.198,308.893,26.86,7.589,80.818,89.777,13.784,47.703,4.338,101.976,206.918,46.042,47.703,1.325,92.749,91.901,73.004,30.0,14.086,32.866,46.952,895.261,0.244,19.96,26.992,201.59,85.024,99.273
01/05/2026 06:00 AM,125.854,4.16,16.063,19.106,120.618,15.077,19.375,84.076,18.407,7.017,53.755,138.141,22.203,96.12,16.723,14.716,32.603,night,estate,0.764,95.908,127.09,11.051,7.146,85.6,93.078,16.723,52.648,3.468,19.064,108.027,78.0,31.151,1.009,44.712,88.108,64.765,34.814,5.177,9.693,14.87,1342.514,0.982,6.602,8.267,453.323,88.8,99.495
01/05/2026 07:00 AM,283.063,3.134,18.757,21.399,274.192,34.274,51.431,87.655,17.083,7.647,54.037,310.253,46.841,96.068,16.908,14.879,74.568,morning,outside,1.414,87.304,285.432,24.82,8.121,88.315,81.831,16.908,24.52,2.665,220.083,65.35,45.0,24.52,0.908,98.186,86.892,73.647,30.0,29.711,69.326,99.037,1025.099,1.302,42.568,56.469,264.303,85.965,99.591
01/05/2026 08:00 AM,217.515,4.777,14.662,17.227,207.123,25.89,30.369,85.112,35.92,3.258,57.103,273.382,74.399,96.07,14.271,12.559,60.354,morning,estate,1.43,94.587,251.511,21.871,8.146,86.048,84.523,14.271,52.068,4.033,41.531,209.98,78.0,52.068,1.049,45.441,88.593,64.948,36.23,11.737,20.658,32.394,1201.673,0.553,14.164,18.23,363.198,87.448,99.366
01/05/2026 09:00 AM,105.523,4.154,12.305,14.953,101.14,12.642,12.446,82.294,25.766,4.046,57.679,122.871,26.06,95.721,15.693,13.81,29.872,morning,member,0.664,113.27,113.042,9.83,6.996,83.521,89.652,15.693,58.926,4.063,16.956,96.085,78.0,23.647,1.355,85.538,92.257,72.09,46.917,6.205,7.021,13.226,950.73,0.523,5.648,7.578,227.345,85.41,99.357
01/05/2026 10:00 AM,292.595,7.859,16.432,18.713,269.601,33.7,44.3,87.811,31.87,2.671,59.788,345.081,85.921,96.127,14.838,13.058,83.806,night,outside,1.562,96.374,317.474,27.606,8.343,88.701,83.466,14.838,44.302,4.209,130.999,186.475,45.0,44.302,1.051,44.545,88.614,64.723,30.0,17.685,41.265,58.95,913.488,1.882,25.097,33.852,209.882,85.148,99.765
01/05/2026 11:00 AM,161.588,9.225,12.33,15.436,146.682,18.335,18.085,79.876,22.643,5.842,47.065,173.894,33.214,95.909,16.13,14.194,34.637,morning,outside,0.597,113.02,159.983,13.912,6.895,81.052,88.851,16.13,53.504,3.682,23.997,135.985,78.0,36.933,1.025,46.146,88.295,65.122,35.362,6.619,12.099,18.718,1193.523,0.242,8.177,10.541,358.288,87.374,99.273
01/05/2026 12:00 PM,189.995,1.459,13.341,16.659,187.223,23.403,24.978,80.083,19.961,6.689,58.253,217.343,37.371,96.127,16.505,14.525,56.059,morning,outside,0.71,86.092,199.955,17.387,7.065,81.166,88.426,16.505,44.031,4.286,29.993,169.962,78.0,39.654,0.935,54.419,87.224,66.984,32.238,7.542,15.853,23.395,1024.676,0.438,10.055,13.34,264.085,85.961,99.331
01/05/2026 01:00 PM,156.854,8.321,12.339,14.345,143.801,17.975,17.743,86.017,20.312,5.707,52.84,166.93,29.209,95.772,16.456,14.482,38.115,night,outside,1.273,104.067,153.576,13.354,7.909,87.309,88.79,16.456,20.075,3.972,73.846,79.73,45.0,20.075,1.035,70.642,88.416,69.93,30.0,9.969,23.261,33.231,897.585,0.751,14.13,19.101,202.639,85.04,99.425
01/05/2026 02:00 PM,245.684,9.352,13.195,14.771,222.708,27.839,29.385,89.33,19.89,5.579,42.447,258.279,44.296,96.082,16.515,14.534,48.371,morning,member,1.267,96.802,237.617,20.662,7.901,90.501,87.612,16.515,42.508,4.004,67.425,170.192,53.567,42.508,0.91,59.318,86.924,67.957,30.0,10.835,25.282,36.118,866.515,0.763,15.35,20.768,188.853,85.0,99.429
01/05/2026 03:00 PM,197.136,7.023,17.985,19.89,183.292,22.911,32.964,90.418,21.174,6.815,51.864,215.031,38.811,96.142,16.336,14.375,47.597,night,outside,0.683,95.389,197.829,17.202,7.025,91.849,91.781,16.336,57.875,3.231,29.674,168.154,78.0,52.049,0.965,84.009,87.577,71.887,33.267,7.7,15.446,23.146,944.513,1.768,9.879,13.267,224.381,85.366,99.73
01/05/2026 04:00 PM,126.475,9.966,17.144,20.159,113.87,14.234,19.522,85.045,20.531,2.53,47.58,132.895,23.378,96.177,16.426,14.455,27.153,night,estate,1.023,102.18,122.263,10.632,7.534,86.638,92.922,16.426,45.273,3.627,18.34,103.924,78.0,28.651,1.326,84.675,91.916,71.976,45.922,6.569,7.736,14.305,982.027,1.594,6.125,8.18,242.559,85.638,99.678
01/05/2026 05:00 PM,120.841,3.683,14.393,17.63,116.39,14.549,16.752,81.64,35.342,6.453,41.476,153.07,41.135,96.172,14.352,12.63,24.86,night,estate,0.432,88.377,140.824,12.246,6.648,82.564,85.585,14.352,45.107,4.127,21.124,119.701,78.0,29.001,1.161,74.427,89.929,70.519,40.128,6.612,9.865,16.476,1079.48,0.859,7.118,9.359,293.089,86.396,99.458
01/05/2026 06:00 PM,245.075,8.388,18.28,20.477,224.518,28.065,41.042,89.27,28.332,7.355,44.942,279.255,63.611,96.047,15.333,13.493,50.973,morning,estate,1.09,106.903,256.915,22.34,7.635,90.613,90.122,15.333,51.013,3.098,98.853,158.061,45.0,51.013,1.191,58.57,90.291,67.814,30.0,13.345,31.139,44.484,1307.18,1.491,19.672,24.812,429.775,88.447,99.647
